world,policy,eval_seed,sensor_noise_std,steps,population_size,mean_fitness,best_fitness,mean_food_hits,mean_toxin_hits,survival_rate,cue_action_coverage,oracle_action_agreement,mean_action_magnitude,fitness_per_unit_action
moving_toxins,random_cardinal,46,0.05,480,10000,0.46219998598098755,41.0,84.78820037841797,84.32599639892578,0.5346999764442444,1.0,0.25018145833333333,1.0,0.46219998598098755
moving_toxins,direct_sensor_oracle,46,0.05,480,10000,2.5556998252868652,47.0,36.41059875488281,33.85490036010742,0.6865999698638916,1.0,1.0,1.0,2.5556998252868652
moving_toxins,base_adapter,46,0.05,480,10000,2.2284998893737793,41.0,29.79469871520996,27.566200256347656,0.6699999570846558,1.0,0.628031875,1.0,2.2284998893737793
moving_toxins,augmented_adapter,46,0.05,480,10000,1.994399905204773,41.0,31.40989875793457,29.415498733520508,0.6602999567985535,1.0,0.6449910416666667,1.0,1.994399905204773
moving_toxins,fixed_motor_spiking,47,0.05,480,10000,-9.273900032043457,14.0,17.230998992919922,26.504899978637695,0.09449999779462814,0.067029375,0.3069798378198613,0.06793850260416667,-136.50433372187229
moving_toxins,fixed_analog_cardinal,47,0.05,480,10000,0.44369998574256897,47.0,98.6270980834961,98.18339538574219,0.5275999903678894,0.74268625,0.25313852249183283,0.74268625,0.5974258790203386
moving_toxins,random_cardinal,47,0.05,480,10000,0.6609999537467957,55.0,84.35039520263672,83.68939971923828,0.5393999814987183,1.0,0.249885625,1.0,0.6609999537467957
moving_toxins,direct_sensor_oracle,47,0.05,480,10000,2.282899856567383,37.0,30.433300018310547,28.150400161743164,0.6712999939918518,1.0,1.0,1.0,2.282899856567383
moving_toxins,base_adapter,47,0.05,480,10000,1.688599944114685,42.0,26.099998474121094,24.411399841308594,0.6480000019073486,1.0,0.638365,1.0,1.688599944114685
moving_toxins,augmented_adapter,47,0.05,480,10000,1.9723999500274658,56.0,26.3583984375,24.38599967956543,0.6668999791145325,1.0,0.6516485416666666,1.0,1.9723999500274658
moving_toxins,fixed_motor_spiking,43,0.15,480,10000,-9.826899528503418,10.0,15.098999977111816,24.925899505615234,0.05719999969005585,0.05829063714388274,0.28672420879572547,0.05910794270833333,-166.25345221358842
moving_toxins,fixed_analog_cardinal,43,0.15,480,10000,0.7174999713897705,46.0,96.81549835205078,96.0979995727539,0.542199969291687,0.7342308333333334,0.25212438867431564,0.7342308333333334,0.9772130763460226
moving_toxins,random_cardinal,43,0.15,480,10000,0.2076999992132187,49.0,84.46859741210938,84.26089477539062,0.5299999713897705,1.0,0.25014291666666666,1.0,0.2076999992132187
moving_toxins,direct_sensor_oracle,43,0.15,480,10000,1.2276999950408936,34.0,22.053600311279297,20.825899124145508,0.6355999708175659,1.0,1.0,1.0,1.2276999950408936
moving_toxins,base_adapter,43,0.15,480,10000,2.2844998836517334,39.0,44.29859924316406,42.01409912109375,0.6468999981880188,1.0,0.6041316666666666,1.0,2.2844998836517334
moving_toxins,augmented_adapter,43,0.15,480,10000,2.2042999267578125,44.0,37.936397552490234,35.73209762573242,0.6503999829292297,1.0,0.614361875,1.0,2.2042999267578125
moving_toxins,fixed_motor_spiking,44,0.15,480,10000,-9.686800003051758,17.0,18.288599014282227,27.975399017333984,0.07369999587535858,0.0602723293368725,0.29953302201467646,0.06113990234375,-158.43662864538393
moving_toxins,fixed_analog_cardinal,44,0.15,480,10000,0.7831000089645386,44.0,95.96219635009766,95.1791000366211,0.5442999601364136,0.7340285416666666,0.2509257558956183,0.7340285416666666,1.0668522605217114
moving_toxins,random_cardinal,44,0.15,480,10000,0.6590999960899353,42.0,84.88959503173828,84.23049926757812,0.5418999791145325,1.0,0.25007005209792754,1.0,0.6590999960899353
moving_toxins,direct_sensor_oracle,44,0.15,480,10000,2.9626998901367188,44.0,40.153900146484375,37.191200256347656,0.6839999556541443,1.0,1.0,1.0,2.9626998901367188
moving_toxins,base_adapter,44,0.15,480,10000,2.1541998386383057,44.0,42.49089813232422,40.336700439453125,0.6412000060081482,1.0,0.6024522916666667,1.0,2.1541998386383057
moving_toxins,augmented_adapter,44,0.15,480,10000,2.4744999408721924,45.0,40.54459762573242,38.070098876953125,0.6640999913215637,1.0,0.6119491666666667,1.0,2.4744999408721924
moving_toxins,fixed_motor_spiking,45,0.15,480,10000,-9.181599617004395,10.0,13.17919921875,22.36079978942871,0.06499999761581421,0.05697523207301337,0.301446901247253,0.05779701171875,-158.85941753673367
moving_toxins,fixed_analog_cardinal,45,0.15,480,10000,0.28380000591278076,52.0,94.99419403076172,94.71039581298828,0.5260999798774719,0.7338714583333333,0.2539820921181985,0.7338714583333333,0.386716233054366
moving_toxins,random_cardinal,45,0.15,480,10000,0.5720999836921692,42.0,84.19609832763672,83.6240005493164,0.5396999716758728,1.0,0.2500625,1.0,0.5720999836921692
moving_toxins,direct_sensor_oracle,45,0.15,480,10000,3.118499994277954,46.0,42.277000427246094,39.15850067138672,0.6827999949455261,1.0,1.0,1.0,3.118499994277954
moving_toxins,base_adapter,45,0.15,480,10000,1.6036999225616455,37.0,45.16639709472656,43.56269836425781,0.6067000031471252,1.0,0.6068220833333333,1.0,1.6036999225616455
moving_toxins,augmented_adapter,45,0.15,480,10000,2.3812999725341797,38.0,37.15049743652344,34.76919937133789,0.6671000123023987,1.0,0.6184841666666666,1.0,2.3812999725341797
moving_toxins,fixed_motor_spiking,46,0.15,480,10000,-7.743599891662598,25.0,26.797399520874023,34.54100036621094,0.15699999034404755,0.062856875,0.3012233480161611,0.0637814453125,-121.40834773690825
moving_toxins,fixed_analog_cardinal,46,0.15,480,10000,0.8398999571800232,48.0,95.68719482421875,94.84729766845703,0.550599992275238,0.7342897916666666,0.25225224714016464,0.7342897916666666,1.1438262750100967
moving_toxins,random_cardinal,46,0.15,480,10000,0.46219998598098755,41.0,84.78820037841797,84.32599639892578,0.5346999764442444,1.0,0.2501366666666667,1.0,0.46219998598098755
moving_toxins,direct_sensor_oracle,46,0.15,480,10000,2.7326998710632324,58.0,46.638999938964844,43.90629959106445,0.6541999578475952,1.0,1.0,1.0,2.7326998710632324
moving_toxins,base_adapter,46,0.15,480,10000,2.4435999393463135,42.0,46.925697326660156,44.48209762573242,0.6444000005722046,1.0,0.60401,1.0,2.4435999393463135
moving_toxins,augmented_adapter,46,0.15,480,10000,2.4258999824523926,43.0,41.214599609375,38.788700103759766,0.6606000065803528,1.0,0.61482375,1.0,2.4258999824523926
moving_toxins,fixed_motor_spiking,47,0.15,480,10000,-9.519599914550781,13.0,16.716299057006836,26.235898971557617,0.06920000165700912,0.059597328914997236,0.3043972216298979,0.06045424479166667,-157.4678494017514
moving_toxins,fixed_analog_cardinal,47,0.15,480,10000,0.6611999869346619,47.0,97.5929946899414,96.93180084228516,0.5375999808311462,0.7343445833333333,0.2536127737489269,0.7343445833333333,0.9003947219619244
moving_toxins,random_cardinal,47,0.15,480,10000,0.6609999537467957,55.0,84.35039520263672,83.68939971923828,0.5393999814987183,1.0,0.250096875,1.0,0.6609999537467957
moving_toxins,direct_sensor_oracle,47,0.15,480,10000,3.694899797439575,43.0,44.486698150634766,40.79179763793945,0.7127000093460083,1.0,1.0,1.0,3.694899797439575
moving_toxins,base_adapter,47,0.15,480,10000,2.057800054550171,42.0,44.351497650146484,42.293697357177734,0.6258999705314636,1.0,0.6055839583333333,1.0,2.057800054550171
moving_toxins,augmented_adapter,47,0.15,480,10000,1.7563999891281128,42.0,32.76110076904297,31.00469970703125,0.6381999850273132,1.0,0.6132760416666667,1.0,1.7563999891281128
gauntlet,fixed_motor_spiking,43,0.0,480,10000,-0.5626999735832214,6.0,0.555899977684021,1.083299994468689,0.5249999761581421,0.03153014175026786,0.5970335134325283,0.0250779833984375,-22.438007260914002
gauntlet,fixed_analog_cardinal,43,0.0,480,10000,-0.8373000025749207,23.0,20.452598571777344,20.563199996948242,0.4794999957084656,0.7052776745823544,0.2879363348174959,0.6984379166666667,-1.1988180804544246
gauntlet,random_cardinal,43,0.0,480,10000,-1.5606999397277832,21.0,16.363698959350586,17.23539924621582,0.42100000381469727,1.0,0.2499906405917175,1.0,-1.5606999397277832
gauntlet,direct_sensor_oracle,43,0.0,480,10000,1.5200999975204468,17.0,4.753799915313721,3.053499937057495,0.7774999737739563,1.0,1.0,1.0,1.5200999975204468
gauntlet,base_adapter,43,0.0,480,10000,1.080299973487854,21.0,12.73129940032959,11.163999557495117,0.6322000026702881,1.0,0.6642783064101968,1.0,1.080299973487854
gauntlet,augmented_adapter,43,0.0,480,10000,1.3234000205993652,22.0,11.840399742126465,10.041199684143066,0.6621999740600586,1.0,0.6791782220280302,1.0,1.3234000205993652
gauntlet,fixed_motor_spiking,44,0.0,480,10000,-0.7853999733924866,5.0,0.6589999794960022,1.4108999967575073,0.4429999887943268,0.03621902910282969,0.615846348130505,0.02878462890625,-27.285395130522346
gauntlet,fixed_analog_cardinal,44,0.0,480,10000,-0.6735000014305115,21.0,19.71780014038086,19.665300369262695,0.4908999800682068,0.702223322655513,0.2941790795305784,0.6900139583333333,-0.9760672132739027
gauntlet,random_cardinal,44,0.0,480,10000,-1.284999966621399,19.0,16.513700485229492,17.10179901123047,0.44669997692108154,1.0,0.2498242009209979,1.0,-1.284999966621399
gauntlet,direct_sensor_oracle,44,0.0,480,10000,2.596299886703491,18.0,9.3818998336792,6.514800071716309,0.7866999506950378,1.0,1.0,1.0,2.596299886703491
gauntlet,base_adapter,44,0.0,480,10000,1.4249999523162842,20.0,12.997200012207031,11.101999282836914,0.6609999537467957,1.0,0.6657549953745143,1.0,1.4249999523162842
gauntlet,augmented_adapter,44,0.0,480,10000,1.5583999156951904,22.0,13.995999336242676,11.973499298095703,0.668999969959259,1.0,0.6743893993437284,1.0,1.5583999156951904
gauntlet,fixed_motor_spiking,45,0.0,480,10000,-0.44279998540878296,4.0,0.5453999638557434,0.932699978351593,0.5579999685287476,0.03467939692334401,0.6264251994589073,0.0247331787109375,-17.903076292129327
gauntlet,fixed_analog_cardinal,45,0.0,480,10000,-1.3833999633789062,23.0,19.946998596191406,20.604799270629883,0.44259998202323914,0.7002964474484755,0.281307381899831,0.69074375,-2.002768701676861
gauntlet,random_cardinal,45,0.0,480,10000,-1.5550999641418457,19.0,16.07110023498535,16.933799743652344,0.421999990940094,1.0,0.24988852725141578,1.0,-1.5550999641418457
gauntlet,direct_sensor_oracle,45,0.0,480,10000,1.785499930381775,16.0,5.134200096130371,3.179800033569336,0.8027999997138977,1.0,1.0,1.0,1.785499930381775
gauntlet,base_adapter,45,0.0,480,10000,0.7003999948501587,18.0,11.663999557495117,10.568399429321289,0.6096999645233154,1.0,0.6707157229824313,1.0,0.7003999948501587
gauntlet,augmented_adapter,45,0.0,480,10000,1.299799919128418,21.0,10.36829948425293,8.686999320983887,0.6663999557495117,1.0,0.6870150965593538,1.0,1.299799919128418
gauntlet,fixed_motor_spiking,46,0.0,480,10000,-1.3047999143600464,9.0,1.2359999418258667,2.491799831390381,0.34579998254776,0.04063581706716413,0.5272347227345383,0.034246015625,-38.100780208939895
gauntlet,fixed_analog_cardinal,46,0.0,480,10000,-0.2904999852180481,20.0,20.31679916381836,19.897199630737305,0.5144999623298645,0.7101015867318441,0.2917442155735134,0.7020733333333333,-0.4137744184625273
gauntlet,random_cardinal,46,0.0,480,10000,-1.472000002861023,19.0,16.32670021057129,17.11039924621582,0.435699999332428,1.0,0.249858100359188,1.0,-1.472000002861023
gauntlet,direct_sensor_oracle,46,0.0,480,10000,1.191999912261963,14.0,4.346199989318848,2.983799934387207,0.7423999905586243,1.0,1.0,1.0,1.191999912261963
gauntlet,base_adapter,46,0.0,480,10000,1.3733999729156494,22.0,14.420299530029297,12.577199935913086,0.6424999833106995,1.0,0.6571275660204315,1.0,1.3733999729156494
gauntlet,augmented_adapter,46,0.0,480,10000,1.4793999195098877,19.0,10.613699913024902,8.723199844360352,0.6809999942779541,1.0,0.6796616542429899,1.0,1.4793999195098877
gauntlet,fixed_motor_spiking,47,0.0,480,10000,-0.6227999925613403,7.0,0.44189998507499695,1.0343999862670898,0.4723999798297882,0.028473129792117573,0.6126374251701454,0.02094813313802083,-29.730572574553637
gauntlet,fixed_analog_cardinal,47,0.0,480,10000,-0.9584999680519104,22.0,19.789899826049805,20.03809928894043,0.4658999741077423,0.6996169383248566,0.2900713377958882,0.6906625,-1.3877979013655881
gauntlet,random_cardinal,47,0.0,480,10000,-1.17330002784729,22.0,16.573200225830078,17.052799224853516,0.4509999752044678,1.0,0.2500744912285664,1.0,-1.17330002784729
gauntlet,direct_sensor_oracle,47,0.0,480,10000,1.1727999448776245,19.0,3.780900001525879,2.4970998764038086,0.7574999928474426,1.0,1.0,1.0,1.1727999448776245
gauntlet,base_adapter,47,0.0,480,10000,1.2515000104904175,19.0,10.666099548339844,8.995100021362305,0.6602999567985535,1.0,0.6757194282869001,1.0,1.2515000104904175
gauntlet,augmented_adapter,47,0.0,480,10000,1.2958999872207642,21.0,11.915299415588379,10.189099311828613,0.6523000001907349,1.0,0.6722830248801221,1.0,1.2958999872207642
gauntlet,fixed_motor_spiking,43,0.05,480,10000,-0.44029998779296875,6.0,0.5203999876976013,0.9509999752044678,0.552299976348877,0.019661398389674418,0.5648841998004542,0.019961953125,-22.056959308332647
gauntlet,fixed_analog_cardinal,43,0.05,480,10000,-0.670799970626831,22.0,21.35249900817871,21.30729866027832,0.4908999800682068,0.7309694392514796,0.27405291028819395,0.7309614583333334,-0.9176954037444373
gauntlet,random_cardinal,43,0.05,480,10000,-1.5606999397277832,21.0,16.363698959350586,17.23539924621582,0.42100000381469727,1.0,0.24981771079781595,1.0,-1.5606999397277832
gauntlet,direct_sensor_oracle,43,0.05,480,10000,2.084399938583374,17.0,6.491699695587158,4.127599716186523,0.7884999513626099,1.0,1.0,1.0,2.084399938583374
gauntlet,base_adapter,43,0.05,480,10000,1.412500023841858,20.0,12.957900047302246,11.0718994140625,0.6606000065803528,1.0,0.6364000293417201,1.0,1.412500023841858
gauntlet,augmented_adapter,43,0.05,480,10000,1.3878999948501587,21.0,13.416399955749512,11.51349925994873,0.659500002861023,1.0,0.6505637708391203,1.0,1.3878999948501587
gauntlet,fixed_motor_spiking,44,0.05,480,10000,-0.5038999915122986,6.0,0.47429999709129333,0.950499951839447,0.535099983215332,0.018181829565513567,0.5336493761406811,0.018505769856770833,-27.2293449779358
gauntlet,fixed_analog_cardinal,44,0.05,480,10000,-0.7195999622344971,26.0,21.404998779296875,21.390899658203125,0.4870999753475189,0.7318596731323964,0.2752308335746228,0.731858125,-0.9832506296688269
gauntlet,random_cardinal,44,0.05,480,10000,-1.284999966621399,19.0,16.513700485229492,17.10179901123047,0.44669997692108154,1.0,0.25001985517085973,1.0,-1.284999966621399
gauntlet,direct_sensor_oracle,44,0.05,480,10000,2.238499879837036,20.0,8.750299453735352,6.2154998779296875,0.773099958896637,1.0,1.0,1.0,2.238499879837036
gauntlet,base_adapter,44,0.05,480,10000,1.2968000173568726,23.0,14.506199836730957,12.700200080871582,0.6380999684333801,1.0,0.6390509537470599,1.0,1.2968000173568726
gauntlet,augmented_adapter,44,0.05,480,10000,1.4945999383926392,23.0,15.09429931640625,13.119099617004395,0.651699960231781,1.0,0.6472678485441562,1.0,1.4945999383926392
gauntlet,fixed_motor_spiking,45,0.05,480,10000,-0.14669999480247498,4.0,0.5400999784469604,0.656499981880188,0.6771999597549438,0.020594260392232475,0.5580594171766708,0.020929930013020834,-7.009101067763277
gauntlet,fixed_analog_cardinal,45,0.05,480,10000,-1.1274999380111694,25.0,20.06989860534668,20.489500045776367,0.4587000012397766,0.7272627440095638,0.2709926474696505,0.7272489583333334,-1.5503630841838645
gauntlet,random_cardinal,45,0.05,480,10000,-1.5550999641418457,19.0,16.07110023498535,16.933799743652344,0.421999990940094,1.0,0.24995419186635157,1.0,-1.5550999641418457
gauntlet,direct_sensor_oracle,45,0.05,480,10000,1.946199893951416,16.0,7.747900009155273,5.440700054168701,0.753600001335144,1.0,1.0,1.0,1.946199893951416
gauntlet,base_adapter,45,0.05,480,10000,1.0389000177383423,26.0,14.418299674987793,12.934000015258789,0.6211999654769897,1.0,0.6368618968282002,1.0,1.0389000177383423
gauntlet,augmented_adapter,45,0.05,480,10000,1.3700000047683716,21.0,12.034500122070312,10.210899353027344,0.6585999727249146,1.0,0.6531404423236862,1.0,1.3700000047683716
gauntlet,fixed_motor_spiking,46,0.05,480,10000,-0.5936999917030334,6.0,1.0709999799728394,1.6072999238967896,0.48829999566078186,0.027806578926236173,0.49892360199527436,0.028405231119791666,-20.90107942439399
gauntlet,fixed_analog_cardinal,46,0.05,480,10000,-0.5956999659538269,26.0,21.598798751831055,21.461898803710938,0.4893999993801117,0.7337601791560637,0.274546640988959,0.733753125,-0.8118533954507204
gauntlet,random_cardinal,46,0.05,480,10000,-1.472000002861023,19.0,16.32670021057129,17.11039924621582,0.435699999332428,1.0,0.24998717977046994,1.0,-1.472000002861023
gauntlet,direct_sensor_oracle,46,0.05,480,10000,2.360100030899048,18.0,8.504599571228027,5.877599716186523,0.7803999781608582,1.0,1.0,1.0,2.360100030899048
gauntlet,base_adapter,46,0.05,480,10000,1.1125999689102173,23.0,15.404699325561523,13.831299781799316,0.6251999735832214,1.0,0.6411958319164116,1.0,1.1125999689102173
gauntlet,augmented_adapter,46,0.05,480,10000,1.565999984741211,23.0,14.488299369812012,12.426499366760254,0.6586999893188477,1.0,0.6501948290088934,1.0,1.565999984741211
gauntlet,fixed_motor_spiking,47,0.05,480,10000,-0.4448999762535095,4.0,0.3659999966621399,0.7861999869346619,0.5792999863624573,0.013426819450917596,0.5654127156847505,0.013677957356770833,-32.52678485894505
gauntlet,fixed_analog_cardinal,47,0.05,480,10000,-0.7755999565124512,26.0,21.610898971557617,21.671998977661133,0.4843999743461609,0.7321522743112892,0.27376399669196266,0.7321408333333334,-1.0593589664726861
gauntlet,random_cardinal,47,0.05,480,10000,-1.17330002784729,22.0,16.573200225830078,17.052799224853516,0.4509999752044678,1.0,0.2500490925896664,1.0,-1.17330002784729
gauntlet,direct_sensor_oracle,47,0.05,480,10000,2.1303999423980713,19.0,7.07349967956543,4.701699733734131,0.7834999561309814,1.0,1.0,1.0,2.1303999423980713
gauntlet,base_adapter,47,0.05,480,10000,0.8301999568939209,21.0,10.469999313354492,9.173500061035156,0.6259999871253967,1.0,0.6466037059573724,1.0,0.8301999568939209
gauntlet,augmented_adapter,47,0.05,480,10000,1.674299955368042,24.0,12.946700096130371,10.866499900817871,0.674299955368042,1.0,0.6517426173463892,1.0,1.674299955368042
gauntlet,fixed_motor_spiking,43,0.15,480,10000,-0.4778999984264374,3.0,0.335099995136261,0.8086999654769897,0.5541999936103821,0.016122027647306424,0.398932863655201,0.016333968098958332,-29.258046515770687
gauntlet,fixed_analog_cardinal,43,0.15,480,10000,-0.5327999591827393,32.0,22.426898956298828,22.20979881286621,0.495199978351593,0.729427596910597,0.2608408481501352,0.7294270833333333,-0.7304362168017561
gauntlet,random_cardinal,43,0.15,480,10000,-1.5606999397277832,21.0,16.363698959350586,17.23539924621582,0.42100000381469727,1.0,0.24983129916011268,1.0,-1.5606999397277832
gauntlet,direct_sensor_oracle,43,0.15,480,10000,2.1071999073028564,16.0,7.500699996948242,5.093699932098389,0.7718999981880188,1.0,1.0,1.0,2.1071999073028564
gauntlet,base_adapter,43,0.15,480,10000,0.9186999797821045,20.0,15.569899559020996,14.114299774169922,0.6053000092506409,1.0,0.6152892738532784,1.0,0.9186999797821045
gauntlet,augmented_adapter,43,0.15,480,10000,1.0310999155044556,25.0,15.804100036621094,14.24679946899414,0.6141999959945679,1.0,0.6236393864168628,1.0,1.0310999155044556
gauntlet,fixed_motor_spiking,44,0.15,480,10000,-0.3977999985218048,3.0,0.3955000042915344,0.7687999606132507,0.6046000123023987,0.018977801050443503,0.3962000528076043,0.019266297200520834,-20.647454691555932
gauntlet,fixed_analog_cardinal,44,0.15,480,10000,-0.9437999725341797,28.0,21.987699508666992,22.213699340820312,0.47029998898506165,0.7293851109891825,0.26175555843795195,0.7293795833333333,-1.2939764069360498
gauntlet,random_cardinal,44,0.15,480,10000,-1.284999966621399,19.0,16.513700485229492,17.10179901123047,0.44669997692108154,1.0,0.25023603672604294,1.0,-1.284999966621399
gauntlet,direct_sensor_oracle,44,0.15,480,10000,2.0508999824523926,16.0,9.320799827575684,6.9558000564575195,0.743399977684021,1.0,1.0,1.0,2.0508999824523926
gauntlet,base_adapter,44,0.15,480,10000,1.3638999462127686,21.0,17.227399826049805,15.326299667358398,0.6377999782562256,1.0,0.6132803358075284,1.0,1.3638999462127686
gauntlet,augmented_adapter,44,0.15,480,10000,1.5033999681472778,25.0,14.563299179077148,12.574299812316895,0.6548999547958374,1.0,0.6247416621773838,1.0,1.5033999681472778
gauntlet,fixed_motor_spiking,45,0.15,480,10000,-0.42100000381469727,4.0,0.3440999984741211,0.75,0.5859000086784363,0.017845957908802404,0.41980696109973675,0.018069869791666665,-23.298452543850154
gauntlet,fixed_analog_cardinal,45,0.15,480,10000,-1.2918999195098877,22.0,20.902700424194336,21.47599983215332,0.4527999758720398,0.7273593837365142,0.25942106635417356,0.72734125,-1.7761950384498164
gauntlet,random_cardinal,45,0.15,480,10000,-1.5550999641418457,19.0,16.07110023498535,16.933799743652344,0.421999990940094,1.0,0.25004727104812474,1.0,-1.5550999641418457
gauntlet,direct_sensor_oracle,45,0.15,480,10000,1.9615999460220337,18.0,10.164400100708008,7.792500019073486,0.7264999747276306,1.0,1.0,1.0,1.9615999460220337
gauntlet,base_adapter,45,0.15,480,10000,0.9566999673843384,23.0,16.19849967956543,14.722999572753906,0.6115999817848206,1.0,0.6161489093604802,1.0,0.9566999673843384
gauntlet,augmented_adapter,45,0.15,480,10000,1.0131999254226685,27.0,15.011399269104004,13.49959945678711,0.6189000010490417,1.0,0.6257898605652128,1.0,1.0131999254226685
gauntlet,fixed_motor_spiking,46,0.15,480,10000,-0.48659998178482056,5.0,0.44449999928474426,0.9159999489784241,0.5566999912261963,0.019544386009556342,0.4023754592839443,0.0198315869140625,-24.536613428538814
gauntlet,fixed_analog_cardinal,46,0.15,480,10000,-0.6570999622344971,23.0,22.569599151611328,22.517099380493164,0.49049997329711914,0.7300919339555899,0.25968076895851744,0.730076875,-0.9000421527315149
gauntlet,random_cardinal,46,0.15,480,10000,-1.472000002861023,19.0,16.32670021057129,17.11039924621582,0.435699999332428,1.0,0.24999598686192406,1.0,-1.472000002861023
gauntlet,direct_sensor_oracle,46,0.15,480,10000,2.2853000164031982,18.0,10.035799980163574,7.333399772644043,0.7567999958992004,1.0,1.0,1.0,2.2853000164031982
gauntlet,base_adapter,46,0.15,480,10000,0.9871999621391296,22.0,16.394498825073242,14.870599746704102,0.6143999695777893,1.0,0.6183725362629009,1.0,0.9871999621391296
gauntlet,augmented_adapter,46,0.15,480,10000,1.4225000143051147,23.0,15.767699241638184,13.814399719238281,0.6444999575614929,1.0,0.6256038410763016,1.0,1.4225000143051147
gauntlet,fixed_motor_spiking,47,0.15,480,10000,-0.2865000069141388,4.0,0.2757999897003174,0.555899977684021,0.6579999923706055,0.012461601110983492,0.40054966232634526,0.01263313720703125,-22.678452883000503
gauntlet,fixed_analog_cardinal,47,0.15,480,10000,-0.6290000081062317,24.0,21.873699188232422,21.795700073242188,0.4894999861717224,0.729429928681695,0.25998688708177575,0.7294160416666666,-0.8623336644324533
gauntlet,random_cardinal,47,0.15,480,10000,-1.17330002784729,22.0,16.573200225830078,17.052799224853516,0.4509999752044678,1.0,0.25011492498760063,1.0,-1.17330002784729
gauntlet,direct_sensor_oracle,47,0.15,480,10000,1.8697999715805054,19.0,9.200200080871582,6.949899673461914,0.7264999747276306,1.0,1.0,1.0,1.8697999715805054
gauntlet,base_adapter,47,0.15,480,10000,1.3593000173568726,22.0,13.252099990844727,11.38849925994873,0.6561999917030334,1.0,0.615413391397931,1.0,1.3593000173568726
gauntlet,augmented_adapter,47,0.15,480,10000,1.1496999263763428,21.0,12.48740005493164,10.940499305725098,0.6378999948501587,1.0,0.626599995289764,1.0,1.1496999263763428
