group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
low_ltw_pruning,16,4,128,42,97,18.0,23.0,18.0,0.3157999813556671,0.3157999813556671,44.024497985839844,0.3439413905143738,0.4088632653071835,17.391300201416016,0.39480066299438477,0.2356385737657547,8656,7545,5436,219567
low_ltw_pruning,16,4,128,42,98,17.0,23.0,17.0,-0.32099997997283936,-0.32099997997283936,44.08489990234375,0.34441328048706055,0.3856195667373219,17.440399169921875,0.39540621638298035,0.23489931225776672,8601,7566,5442,219907
low_ltw_pruning,16,4,128,42,99,19.0,23.0,19.0,0.3344999849796295,0.3344999849796295,44.2495002746582,0.3456992208957672,0.42938338019788547,17.509300231933594,0.39559265971183777,0.23402723670005798,8717,7534,5405,220656
low_ltw_pruning,16,4,128,42,100,18.0,23.0,18.0,-0.053999997675418854,-0.053999997675418854,44.398597717285156,0.3468640446662903,0.4054182097060305,17.552499771118164,0.39505305886268616,0.2334170639514923,8520,7440,5373,221453
low_ltw_pruning,16,4,128,42,101,18.0,23.0,18.0,0.09290000051259995,0.09290000051259995,44.46059799194336,0.3473484218120575,0.4048528542792374,17.594499588012695,0.39544016122817993,0.2322930544614792,8575,7545,5401,221788
low_ltw_pruning,16,4,128,42,102,19.0,23.0,19.0,0.21229998767375946,0.21229998767375946,44.609397888183594,0.3485109210014343,0.4259192210489986,17.666399002075195,0.3958008587360382,0.2320641726255417,8557,7817,5572,222677
low_ltw_pruning,16,4,128,42,103,18.0,23.0,18.0,0.3783999979496002,0.3783999979496002,44.71799850463867,0.3493593633174896,0.40252248763174925,17.688499450683594,0.3951612114906311,0.23105497658252716,8526,7502,5351,223078
low_ltw_pruning,16,4,128,42,104,19.0,23.0,19.0,0.5410000085830688,0.5410000085830688,44.81919860839844,0.3501499891281128,0.42392547367948,17.72410011291504,0.39500725269317627,0.22969083487987518,8341,7593,5338,223722
low_ltw_pruning,16,4,128,42,105,19.0,23.0,19.0,-0.2750000059604645,-0.2750000059604645,44.8656005859375,0.3505125045776367,0.4234870313082421,17.789798736572266,0.39606282114982605,0.22946856915950775,8534,7598,5424,223860
low_ltw_pruning,16,4,128,42,106,23.0,23.0,23.0,-0.1394999921321869,-0.1394999921321869,44.94089889526367,0.35110077261924744,0.5117832656975175,17.820098876953125,0.3962298333644867,0.22876842319965363,8444,7511,5428,224238
low_ltw_pruning,16,4,128,42,107,20.0,23.0,20.0,0.13339999318122864,0.13339999318122864,44.94419860839844,0.3511265516281128,0.4449962535601364,17.8489990234375,0.39695075154304504,0.227783203125,8582,7510,5301,224185
low_ltw_pruning,16,4,128,42,108,19.0,23.0,19.0,0.4032000005245209,0.4032000005245209,45.07040023803711,0.3521125018596649,0.4215627085548926,17.88599967956543,0.3966163396835327,0.22800487279891968,8601,7627,5514,224865
low_ltw_pruning,16,4,128,42,109,19.0,23.0,19.0,-0.5697999596595764,-0.5697999596595764,45.21179962158203,0.3532171845436096,0.42024427603032805,17.939599990844727,0.3964528441429138,0.22771865129470825,8518,7692,5413,225646
low_ltw_pruning,16,4,128,42,110,19.0,23.0,19.0,0.36820000410079956,0.36820000410079956,45.418697357177734,0.35483357310295105,0.4183299192969333,18.006898880004883,0.3961292505264282,0.227683886885643,8284,7497,5377,226700
low_ltw_pruning,16,4,128,42,111,18.0,23.0,18.0,-0.3878999948501587,-0.3878999948501587,45.54229736328125,0.35579919815063477,0.395236978416302,18.114299774169922,0.39717522263526917,0.22676874697208405,8527,7562,5395,227229
low_ltw_pruning,16,4,128,42,112,16.0,23.0,16.0,-0.3068999946117401,-0.3068999946117401,45.693397521972656,0.3569796681404114,0.35015999833030703,18.14550018310547,0.39650556445121765,0.22804555296897888,8310,7466,5286,228045
low_ltw_pruning,16,4,128,42,113,18.0,23.0,18.0,0.14169999957084656,0.14169999957084656,45.7672004699707,0.3575562536716461,0.39329475727514435,18.162899017333984,0.39644870162010193,0.22764889895915985,8481,7579,5392,228385
low_ltw_pruning,16,4,128,42,114,17.0,23.0,17.0,-0.21119999885559082,-0.21119999885559082,45.82849884033203,0.358035147190094,0.37094821847053183,18.177499771118164,0.3961663544178009,0.22677646577358246,8359,7764,5534,228845
